Hash,Message,Parent Hashes,Is Merge Commit,Modified Files
cbda0ca26ba323293ac78ac89c22500bd5f392b3,"Fast content ID migration (#1795)

Reference: https://github.com/aboutcode-org/vulnerablecode/issues/1796

Recompute unique content ID for advisories and dedupe the advisories 

* Add new content ID function

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Add tests and address review comments

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* New content ID pipeline

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* New content ID pipeline

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Address review comments

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Address review comments

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Address review comments

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Address review comments

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Address review comments

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Address review comments

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Address review comments

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Address review comments

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Remove unique content ID from unqiue together

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Remove unique together from advisories

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Fix migrations

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Fix pipeline errors

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Add filter for fast itreation

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Increase batch size

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Fix error

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Add logs

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Defer db indexing for content id

Signed-off-by: Keshav Priyadarshi <git@keshav.space>

* Ensure the reference id is always a string

Signed-off-by: Keshav Priyadarshi <git@keshav.space>

* Alternate content id migration pipeline

Signed-off-by: Keshav Priyadarshi <git@keshav.space>

* Keep the oldest advisory while deduping

Signed-off-by: Keshav Priyadarshi <git@keshav.space>

* Use iterator() instead of paginated() for fetching advisories

- paginated() performs poorly when iterating over large records compared
to the built-in iterator()

Signed-off-by: Keshav Priyadarshi <git@keshav.space>

* Move pipeline test to test/pipelines/

Signed-off-by: Keshav Priyadarshi <git@keshav.space>

* Update test for the new dedupe pipeline

Signed-off-by: Keshav Priyadarshi <git@keshav.space>

---------

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>
Signed-off-by: Keshav Priyadarshi <git@keshav.space>
Co-authored-by: Tushar Goel <tushar.goel.dav@gmail.com>
Co-authored-by: Tushar Goel <34160672+TG1999@users.noreply.github.com>",['432a7d446d4f9e8514487ede2465ca5aa0d59de9'],False,"importer.py, __init__.py, 0089_alter_advisory_unique_content_id.py, models.py, remove_duplicate_advisories.py, severity_systems.py, test_remove_duplicate_advisories.py, test_add_cvsssv31.py, test_compute_content_id.py, security_advisories-importer-expected.json, security_advisories-importer-expected.json, utils.py"
6cc5bd3ac49a0045af8183e93c08378882bc27a3,"Update the test fixture to use the new alias field

Signed-off-by: Keshav Priyadarshi <git@keshav.space>",['0ba0593d894f083e5904d7988cac31fad97453dd'],False,"0090_migrate_advisory_aliases.py, test_base_pipeline.py, test_nginx_importer_pipeline.py, test_advisory.py, test_add_cvsssv31.py, security_advisories-importer-expected.json, security_advisories-importer-expected.json, test_example.py, test_import_runner.py, test_openssl.py, test_postgres_workaround.py, test_vulnerability_status_improver.py"
ecdb4ad0367fefa4ca5a9d97eea481003bb70201,"Stop github OSV importer crashes (#1853)

* Stop github OSV importer crashes

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Fix formatting issues

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

---------

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['83df390b727db39cfdf099e5658bdfb7b497a1d9'],False,osv.py
3fb3e7571dd9f0483d8ca17cd7d6c8524c676509,"Fix alpine linux importer (#1861)

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['51a1c0b967887f5ad5d3f8af6e9b74740d64dac1'],False,"alpine_linux_importer.py, test_alpine_linux_importer_pipeline.py"
4195e7699f38a585fcecaeeba8c734a335165c6d,"Prefix task queue services with vulnerablecode

Signed-off-by: Keshav Priyadarshi <git@keshav.space>",['edb6b6136857a19619db0aa57c7c22466086a634'],False,docker-compose.yml
095691052724f7595e1d29b0d0de43dfc8dc42d9,"Use advisory JSONField to compute missing fix and affected

Signed-off-by: Keshav Priyadarshi <git@keshav.space>",['3683f2ce78365857b1777dbd061a8ef623f2f645'],False,compute_advisory_todo.py
8801c905193db2b36eb774b25bed4a6fa598b852,"Add advisory v2 (#1866)

Reference: VCIO-next: Design new Advisory -> Package -> Vulnerability models relationhips #1393
VCIO-next: Advisory model migration Batch 1 #1877
Add V2Advisory Model.
V2Advisory Model should have relationships between other models like aliases, affected packages, references, severities and weaknesses.
V2AdvisoyModel will have advisory ID. advisory ID will be a natural ID for example Redhat importer will have RHSA, NVD will have CVE, when there is no ID we will create one. For example NPM

* Add AdvisoryV2 models

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Do formatting changes

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Add migrations

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Add model changes and support new advisory ingestion

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Add V2Pipelines

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Revert alpine linux importer

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Fix tests

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Refactor compute content ID

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Formatting changes

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Fix errors in compute content ID

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Add github pipeline

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Add V2 pipelines

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Rename pipelines

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Add V2 importer pipelines

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Rename pipelines

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Reorder importers in registry

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Fix tests

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Fix tests

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Fix tests

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Add tests for apache HTTPD importer pipeline

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Add tests for npm importer pipeline

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Add tests for github importer pipeline

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Add tests for pysec importer

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Add license header files

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Add tests for Pypa importer

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Add tests for vulnrichment importer pipeline v2

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Add UI for V2

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Fix tests

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Fix tests

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Fix tests

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Add Advisory Detail View

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Fix risk score pipeline

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Fix tests

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Change API design

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Add tests for gitlab importer

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Test postgresql importer

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Add tests for elixir security importer

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Add tests for models

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Merge changes

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Add tests for compute package risk V2

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Add tests for compute package rank V2

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Fix tests

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Add tests for V2 Importer Pipeline

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Add tests for exploits enhancement pipeline

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

---------

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['11284eefc6790d8ea026ff0931903946ea2819e9'],False,"api_v2.py, forms.py, importer.py, __init__.py, curl.py, osv.py, __init__.py, import.py, 0094_advisoryalias_advisoryreference_advisoryseverity_and_more.py, models.py, __init__.py, apache_httpd_importer.py, elixir_security_importer.py, github_importer.py, gitlab_importer.py, npm_importer.py, nvd_importer.py, postgresql_importer.py, pypa_importer.py, pysec_importer.py, vulnrichment_importer.py, collect_commits.py, compute_package_risk.py, computer_package_version_rank.py, enhance_with_exploitdb.py, enhance_with_kev.py, enhance_with_metasploit.py, flag_ghost_packages.py, advisory.py, risk.py, advisory_detail.html, advisory_package_details.html, index_v2.html, package_details_v2.html, package_search_box_v2.html, packages_v2.html, test_apache_httpd_importer_pipeline_v2.py, test_collect_commits_v2.py, test_compute_package_risk_v2.py, test_compute_version_rank_v2.py, test_elixir_security_v2_importer.py, test_enhance_with_exploitdb_v2.py, test_enhance_with_kev_v2.py, test_enhance_with_metasploit_v2.py, test_flag_ghost_packages_v2.py, test_github_importer_v2.py, test_gitlab_v2_importer.py, test_npm_importer_pipeline_v2.py, test_postgresql_v2_importer.py, test_pypa_v2_importer_pipeline.py, test_pysec_v2_importer.py, test_vulnerablecode_importer_v2_pipeline.py, test_vulnrichment_v2_importer.py, test_advisory.py, utils.py, views.py, urls.py"
32a71ce9dcd406def1a5e74a4d50f34860f2ceef,"Fix margin for pipeline_id in run detail view

Signed-off-by: Keshav Priyadarshi <git@keshav.space>",['e1094a2b6fbcacd8fc559d16e4d9cc86faf31205'],False,pipeline_run_details.html
5aca627cbfa1bc2bab3acbfba5823c6b89e9a472,"Add advisory codefix V2 URL (#1926)

* Add advisory codefix V2 URL

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Add num query tests for codefix viewset

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Add num query tests for codefix viewset

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Modify CHANGELOG

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

---------

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['399329072a9a3815594dacfd230d2c4fee021a59'],False,"CHANGELOG.rst, api_v2.py, models.py, package_details_v2.html, test_api_v2.py, views.py, urls.py"
da873aa7eb8f720fa06e2adcdf5c859c6a6cd8d1,"Replace reference with V2 (#1928)

* Replace reference with V2

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Fix gitlab importer advisory ID

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Increase length for advisory ID

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Fix tests

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

---------

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['1c67eb760df63850978ed44c7ebd9b973ce90339'],False,"api_v2.py, importer.py, __init__.py, osv.py, 0097_alter_advisoryv2_advisory_id_and_more.py, models.py, apache_httpd_importer.py, elixir_security_importer.py, github_importer.py, gitlab_importer.py, npm_importer.py, nvd_importer.py, postgresql_importer.py, vulnrichment_importer.py, test_gitlab_v2_importer.py, test_postgresql_v2_importer.py"
fdaaddd0ca5d3f7abeb292b53cf32106e40c9968,"Fix gitlab and elixir security importer (#1934)

* Fix gitlab and elixir security importer

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Fix tests

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

---------

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['da873aa7eb8f720fa06e2adcdf5c859c6a6cd8d1'],False,"__init__.py, elixir_security_importer.py, gitlab_importer.py, advisory_detail.html, test_elixir_security_v2_importer.py, views.py, urls.py"
8b57178922ecd52f6e72f142e7e4b217a7634e86,"Fix plural display of VulnerabilitySeverity in admin page

Signed-off-by: Keshav Priyadarshi <git@keshav.space>",['fdaaddd0ca5d3f7abeb292b53cf32106e40c9968'],False,"0098_alter_advisory_options_alter_advisoryalias_options_and_more.py, models.py"
848a00eacf1adeba8c1950119be3c493cc8d1d7e,"Merge pull request #1930 from aboutcode-org/fix-plural

Fix incorrect pluralization of model names","['fdaaddd0ca5d3f7abeb292b53cf32106e40c9968', '8b57178922ecd52f6e72f142e7e4b217a7634e86']",True,
24224f35ced533859e6bf24930a85b7f5c14b9a9,"Merge pull request #1937 from aboutcode-org/altcha-fix

Preserve field values on unsuccessful form submission","['848a00eacf1adeba8c1950119be3c493cc8d1d7e', '9f9abce732675c198068f0a8a2c6f34094005de7']",True,
f423cb7b17ca76f9e2d587e65453c134dc3e88ab,"Migrate Xen, Curl, Istio, Mozilla, GitHub OSV and OSS-Fuzz importer (#1946)

* Migrate Xen importer

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Add tests for Xen importer

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Migrate CURL importer

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Fix tests

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Add OSS Fuzz importer

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Add OSS Fuzz importer

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Migrate Istio importer

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Add tests for OSS-FUZZ

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Fix tests

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Add postgresql importer

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Add mozilla importer

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Fix tests

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Fix linting errors

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

---------

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['903a8edf78ed81cf092c7a34612c4947af53707c'],False,"importer.py, __init__.py, curl.py, osv.py, __init__.py, 0099_advisoryv2_original_advisory_text.py, models.py, __init__.py, apache_httpd_importer.py, curl_importer.py, elixir_security_importer.py, github_importer.py, github_osv_importer.py, gitlab_importer.py, istio_importer.py, mozilla_importer.py, npm_importer.py, nvd_importer.py, oss_fuzz.py, postgresql_importer.py, pypa_importer.py, pysec_importer.py, vulnrichment_importer.py, xen_importer.py, advisory.py, test_curl_importer_v2.py, test_github_importer_v2.py, test_github_osv_importer_v2.py, test_istio_importer_v2.py, test_mozilla_importer_v2.py, test_oss_fuzz_v2.py, test_postgresql_v2_importer.py, test_xen_importer_v2.py"
0ae0057407199c3d0d9aad148fab9372c46db938,"Use impact to determine suitable fix for affected pkg

Signed-off-by: Keshav Priyadarshi <git@keshav.space>",['38599396890bc7ac01324816aedf5101406bdbfa'],False,"models.py, advisory_package_details.html, views.py"
c5b78efdd45b848adc820472623c0a0fd6cc6d5d,"Use impact table to fetch fixed and affected pkg in API

Signed-off-by: Keshav Priyadarshi <git@keshav.space>",['0ae0057407199c3d0d9aad148fab9372c46db938'],False,api_v2.py
a6be0881dfd8f5e872aff63204a199bca83e5a09,"Fix package filtering by PURL and Advisory ID

Fixes: https://github.com/aboutcode-org/vulnerablecode/issues/1960

Signed-off-by: Keshav Priyadarshi <git@keshav.space>",['c5b78efdd45b848adc820472623c0a0fd6cc6d5d'],False,api_v2.py
58fff59d04e1b7539f3170975069baa83c2fc037,"Include latest and next non-vulnerable versions in API v2

Fixes: https://github.com/aboutcode-org/vulnerablecode/issues/1959

Signed-off-by: Keshav Priyadarshi <git@keshav.space>",['a6be0881dfd8f5e872aff63204a199bca83e5a09'],False,"api_v2.py, models.py"
9f4d4d042ef8911c9cb42f84f96a540d118a5dd3,"Update CodeFix pipeline to process impacted packages

Signed-off-by: Keshav Priyadarshi <git@keshav.space>",['79a7e7f781bf01346e3ef33f5949b08aa1eed453'],False,collect_commits.py
5121e3171777101539f34cee702b344ac12b9106,"Merge pull request #1970 from aboutcode-org/unmerge-affected-range

Add ImpactedPackage model to track affected and fixed packages","['b560955abd010571cff9f24b0aa9055aa30f7feb', '4ef60d234ce7916f3fd3db53628d9e4d319dd031']",True,
55dc5d35ec44c990f5fa2063f3e69c1ddf1c0ea1,"Migrate advisory todo to v2 (#1966)

* Migrate Advisory ToDo pipeline to V2

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Remove print statements

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Add compute advisory todo V2 to improver registry

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Remove unused imports

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Fix formatting issues

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Address review comments

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

---------

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['5121e3171777101539f34cee702b344ac12b9106'],False,"__init__.py, 0101_advisorytodov2_todorelatedadvisoryv2_and_more.py, models.py, compute_advisory_todo.py, advisory.py, test_compute_advisory_todo_v2.py"
